m07_row_id_or_alias,rust_function_alias,scilab_function_alias_if_known,source_file_locator,formula_family,risk_tier,likely_domain,unit/frame/time_dependency,numerical_sensitivity,singularity_or_branch_risk,external_data_required,recommended_chunk_group,implementation_readiness,block_reason,required_validation_evidence,notes
PORT_STATUS_RELEASE_GATE.csv:row_1322,_sgp4_dpper,_sgp4_dpper,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_core.sci,sgp4_teme_sensitive,blocked_until_frame_time_policy,Vallado SGP4/TLE/TEME-sensitive routines,TEME/ECEF/PEF frame and TLE epoch/time-scale policy required,high; SGP4/TLE propagation and coordinate conversions require dedicated Vallado regression,"deep-space/resonance, epoch, and frame-transform edge cases unresolved",yes_for_tle_or_vallado_fixture_rows,10C_sgp4_teme_oracle_and_frame_time_gate,blocked_until_sgp4_oracle_and_frame_time_policy,blocked_until_vallado_sgp4_deep_space_teme_time_policy_and_fixtures,Vallado SGP4 verification suite; TLE parse/checksum fixtures; frame/time oracle; full Rust gates; Scilab equivalence where applicable; scilab_equivalence_job_alias=SEQ-179,M06 SGP4/TEME-sensitive row.
PORT_STATUS_RELEASE_GATE.csv:row_1323,_sgp4_dscom,_sgp4_dscom,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_core.sci,sgp4_teme_sensitive,blocked_until_frame_time_policy,Vallado SGP4/TLE/TEME-sensitive routines,TEME/ECEF/PEF frame and TLE epoch/time-scale policy required,high; SGP4/TLE propagation and coordinate conversions require dedicated Vallado regression,"deep-space/resonance, epoch, and frame-transform edge cases unresolved",yes_for_tle_or_vallado_fixture_rows,10C_sgp4_teme_oracle_and_frame_time_gate,blocked_until_sgp4_oracle_and_frame_time_policy,blocked_until_vallado_sgp4_deep_space_teme_time_policy_and_fixtures,Vallado SGP4 verification suite; TLE parse/checksum fixtures; frame/time oracle; full Rust gates; Scilab equivalence where applicable; scilab_equivalence_job_alias=SEQ-179,M06 SGP4/TEME-sensitive row.
PORT_STATUS_RELEASE_GATE.csv:row_1324,_sgp4_dsinit,_sgp4_dsinit,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_core.sci,sgp4_teme_sensitive,blocked_until_frame_time_policy,Vallado SGP4/TLE/TEME-sensitive routines,TEME/ECEF/PEF frame and TLE epoch/time-scale policy required,high; SGP4/TLE propagation and coordinate conversions require dedicated Vallado regression,"deep-space/resonance, epoch, and frame-transform edge cases unresolved",yes_for_tle_or_vallado_fixture_rows,10C_sgp4_teme_oracle_and_frame_time_gate,blocked_until_sgp4_oracle_and_frame_time_policy,blocked_until_vallado_sgp4_deep_space_teme_time_policy_and_fixtures,Vallado SGP4 verification suite; TLE parse/checksum fixtures; frame/time oracle; full Rust gates; Scilab equivalence where applicable; scilab_equivalence_job_alias=SEQ-179,M06 SGP4/TEME-sensitive row.
PORT_STATUS_RELEASE_GATE.csv:row_1325,_sgp4_dspace,_sgp4_dspace,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_core.sci,sgp4_teme_sensitive,blocked_until_frame_time_policy,Vallado SGP4/TLE/TEME-sensitive routines,TEME/ECEF/PEF frame and TLE epoch/time-scale policy required,high; SGP4/TLE propagation and coordinate conversions require dedicated Vallado regression,"deep-space/resonance, epoch, and frame-transform edge cases unresolved",yes_for_tle_or_vallado_fixture_rows,10C_sgp4_teme_oracle_and_frame_time_gate,blocked_until_sgp4_oracle_and_frame_time_policy,blocked_until_vallado_sgp4_deep_space_teme_time_policy_and_fixtures,Vallado SGP4 verification suite; TLE parse/checksum fixtures; frame/time oracle; full Rust gates; Scilab equivalence where applicable; scilab_equivalence_job_alias=SEQ-179,M06 SGP4/TEME-sensitive row.
PORT_STATUS_RELEASE_GATE.csv:row_1326,_sgp4_initl,_sgp4_initl,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_core.sci,sgp4_teme_sensitive,blocked_until_frame_time_policy,Vallado SGP4/TLE/TEME-sensitive routines,TEME/ECEF/PEF frame and TLE epoch/time-scale policy required,high; SGP4/TLE propagation and coordinate conversions require dedicated Vallado regression,"deep-space/resonance, epoch, and frame-transform edge cases unresolved",yes_for_tle_or_vallado_fixture_rows,10C_sgp4_teme_oracle_and_frame_time_gate,blocked_until_sgp4_oracle_and_frame_time_policy,blocked_until_vallado_sgp4_deep_space_teme_time_policy_and_fixtures,Vallado SGP4 verification suite; TLE parse/checksum fixtures; frame/time oracle; full Rust gates; Scilab equivalence where applicable; scilab_equivalence_job_alias=SEQ-179,M06 SGP4/TEME-sensitive row.
PORT_STATUS_RELEASE_GATE.csv:row_1327,sgp4,sgp4,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_core.sci,sgp4_teme_sensitive,blocked_until_frame_time_policy,Vallado SGP4/TLE/TEME-sensitive routines,TEME/ECEF/PEF frame and TLE epoch/time-scale policy required,high; SGP4/TLE propagation and coordinate conversions require dedicated Vallado regression,"deep-space/resonance, epoch, and frame-transform edge cases unresolved",yes_for_tle_or_vallado_fixture_rows,10C_sgp4_teme_oracle_and_frame_time_gate,blocked_until_sgp4_oracle_and_frame_time_policy,blocked_until_vallado_sgp4_deep_space_teme_time_policy_and_fixtures,Vallado SGP4 verification suite; TLE parse/checksum fixtures; frame/time oracle; full Rust gates; Scilab equivalence where applicable; scilab_equivalence_job_alias=SEQ-179,M06 SGP4/TEME-sensitive row.
PORT_STATUS_RELEASE_GATE.csv:row_1328,sgp4_init,sgp4_init,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_core.sci,sgp4_teme_sensitive,blocked_until_frame_time_policy,Vallado SGP4/TLE/TEME-sensitive routines,TEME/ECEF/PEF frame and TLE epoch/time-scale policy required,high; SGP4/TLE propagation and coordinate conversions require dedicated Vallado regression,"deep-space/resonance, epoch, and frame-transform edge cases unresolved",yes_for_tle_or_vallado_fixture_rows,10C_sgp4_teme_oracle_and_frame_time_gate,blocked_until_sgp4_oracle_and_frame_time_policy,blocked_until_vallado_sgp4_deep_space_teme_time_policy_and_fixtures,Vallado SGP4 verification suite; TLE parse/checksum fixtures; frame/time oracle; full Rust gates; Scilab equivalence where applicable; scilab_equivalence_job_alias=SEQ-179,M06 SGP4/TEME-sensitive row.
PORT_STATUS_RELEASE_GATE.csv:row_1329,sgp4_atan2,sgp4_atan2,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_util.sci,sgp4_teme_sensitive,blocked_until_frame_time_policy,Vallado SGP4/TLE/TEME-sensitive routines,TEME/ECEF/PEF frame and TLE epoch/time-scale policy required,high; SGP4/TLE propagation and coordinate conversions require dedicated Vallado regression,"deep-space/resonance, epoch, and frame-transform edge cases unresolved",yes_for_tle_or_vallado_fixture_rows,10C_sgp4_teme_oracle_and_frame_time_gate,blocked_until_sgp4_oracle_and_frame_time_policy,blocked_until_vallado_sgp4_deep_space_teme_time_policy_and_fixtures,Vallado SGP4 verification suite; TLE parse/checksum fixtures; frame/time oracle; full Rust gates; Scilab equivalence where applicable; scilab_equivalence_job_alias=SEQ-180,M06 SGP4/TEME-sensitive row.
PORT_STATUS_RELEASE_GATE.csv:row_1330,sgp4_cross,sgp4_cross,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_util.sci,sgp4_teme_sensitive,blocked_until_frame_time_policy,Vallado SGP4/TLE/TEME-sensitive routines,TEME/ECEF/PEF frame and TLE epoch/time-scale policy required,high; SGP4/TLE propagation and coordinate conversions require dedicated Vallado regression,"deep-space/resonance, epoch, and frame-transform edge cases unresolved",yes_for_tle_or_vallado_fixture_rows,10C_sgp4_teme_oracle_and_frame_time_gate,blocked_until_sgp4_oracle_and_frame_time_policy,blocked_until_vallado_sgp4_deep_space_teme_time_policy_and_fixtures,Vallado SGP4 verification suite; TLE parse/checksum fixtures; frame/time oracle; full Rust gates; Scilab equivalence where applicable; scilab_equivalence_job_alias=SEQ-180,M06 SGP4/TEME-sensitive row.
PORT_STATUS_RELEASE_GATE.csv:row_1331,sgp4_dot,sgp4_dot,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_util.sci,sgp4_teme_sensitive,blocked_until_frame_time_policy,Vallado SGP4/TLE/TEME-sensitive routines,TEME/ECEF/PEF frame and TLE epoch/time-scale policy required,high; SGP4/TLE propagation and coordinate conversions require dedicated Vallado regression,"deep-space/resonance, epoch, and frame-transform edge cases unresolved",yes_for_tle_or_vallado_fixture_rows,10C_sgp4_teme_oracle_and_frame_time_gate,blocked_until_sgp4_oracle_and_frame_time_policy,blocked_until_vallado_sgp4_deep_space_teme_time_policy_and_fixtures,Vallado SGP4 verification suite; TLE parse/checksum fixtures; frame/time oracle; full Rust gates; Scilab equivalence where applicable; scilab_equivalence_job_alias=SEQ-180,M06 SGP4/TEME-sensitive row.
PORT_STATUS_RELEASE_GATE.csv:row_1332,sgp4_fmod,sgp4_fmod,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_util.sci,sgp4_teme_sensitive,blocked_until_frame_time_policy,Vallado SGP4/TLE/TEME-sensitive routines,TEME/ECEF/PEF frame and TLE epoch/time-scale policy required,high; SGP4/TLE propagation and coordinate conversions require dedicated Vallado regression,"deep-space/resonance, epoch, and frame-transform edge cases unresolved",yes_for_tle_or_vallado_fixture_rows,10C_sgp4_teme_oracle_and_frame_time_gate,blocked_until_sgp4_oracle_and_frame_time_policy,blocked_until_vallado_sgp4_deep_space_teme_time_policy_and_fixtures,Vallado SGP4 verification suite; TLE parse/checksum fixtures; frame/time oracle; full Rust gates; Scilab equivalence where applicable; scilab_equivalence_job_alias=SEQ-180,M06 SGP4/TEME-sensitive row.
PORT_STATUS_RELEASE_GATE.csv:row_1333,sgp4_left,sgp4_left,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_util.sci,ambiguous_source_or_contract,do_not_import,Vallado SGP4/TLE/TEME-sensitive routines,string/parsing helper inside SGP4 package; not public formula candidate,not applicable as equation candidate,parsing edge cases if retained internally only,possible_tle_input_policy_required,10C_sgp4_hold_no_public_helper_import,do_not_promote_public_formula,blocked_internal_sgp4_parsing_helper,SGP4/TLE parser policy only if future bounded parser chunk exists; scilab_equivalence_job_alias=SEQ-180,SGP4 package internal helper.
PORT_STATUS_RELEASE_GATE.csv:row_1334,sgp4_mid,sgp4_mid,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_util.sci,ambiguous_source_or_contract,do_not_import,Vallado SGP4/TLE/TEME-sensitive routines,string/parsing helper inside SGP4 package; not public formula candidate,not applicable as equation candidate,parsing edge cases if retained internally only,possible_tle_input_policy_required,10C_sgp4_hold_no_public_helper_import,do_not_promote_public_formula,blocked_internal_sgp4_parsing_helper,SGP4/TLE parser policy only if future bounded parser chunk exists; scilab_equivalence_job_alias=SEQ-180,SGP4 package internal helper.
PORT_STATUS_RELEASE_GATE.csv:row_1335,sgp4_norm3,sgp4_norm3,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_util.sci,sgp4_teme_sensitive,blocked_until_frame_time_policy,Vallado SGP4/TLE/TEME-sensitive routines,TEME/ECEF/PEF frame and TLE epoch/time-scale policy required,high; SGP4/TLE propagation and coordinate conversions require dedicated Vallado regression,"deep-space/resonance, epoch, and frame-transform edge cases unresolved",yes_for_tle_or_vallado_fixture_rows,10C_sgp4_teme_oracle_and_frame_time_gate,blocked_until_sgp4_oracle_and_frame_time_policy,blocked_until_vallado_sgp4_deep_space_teme_time_policy_and_fixtures,Vallado SGP4 verification suite; TLE parse/checksum fixtures; frame/time oracle; full Rust gates; Scilab equivalence where applicable; scilab_equivalence_job_alias=SEQ-180,M06 SGP4/TEME-sensitive row.
PORT_STATUS_RELEASE_GATE.csv:row_1336,sgp4_pad,sgp4_pad,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_util.sci,ambiguous_source_or_contract,do_not_import,Vallado SGP4/TLE/TEME-sensitive routines,string/parsing helper inside SGP4 package; not public formula candidate,not applicable as equation candidate,parsing edge cases if retained internally only,possible_tle_input_policy_required,10C_sgp4_hold_no_public_helper_import,do_not_promote_public_formula,blocked_internal_sgp4_parsing_helper,SGP4/TLE parser policy only if future bounded parser chunk exists; scilab_equivalence_job_alias=SEQ-180,SGP4 package internal helper.
PORT_STATUS_RELEASE_GATE.csv:row_1337,sgp4_split_ws,sgp4_split_ws,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_util.sci,ambiguous_source_or_contract,do_not_import,Vallado SGP4/TLE/TEME-sensitive routines,string/parsing helper inside SGP4 package; not public formula candidate,not applicable as equation candidate,parsing edge cases if retained internally only,possible_tle_input_policy_required,10C_sgp4_hold_no_public_helper_import,do_not_promote_public_formula,blocked_internal_sgp4_parsing_helper,SGP4/TLE parser policy only if future bounded parser chunk exists; scilab_equivalence_job_alias=SEQ-180,SGP4 package internal helper.
PORT_STATUS_RELEASE_GATE.csv:row_1338,sgp4_to_number,sgp4_to_number,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_util.sci,ambiguous_source_or_contract,do_not_import,Vallado SGP4/TLE/TEME-sensitive routines,string/parsing helper inside SGP4 package; not public formula candidate,not applicable as equation candidate,parsing edge cases if retained internally only,possible_tle_input_policy_required,10C_sgp4_hold_no_public_helper_import,do_not_promote_public_formula,blocked_internal_sgp4_parsing_helper,SGP4/TLE parser policy only if future bounded parser chunk exists; scilab_equivalence_job_alias=SEQ-180,SGP4 package internal helper.
PORT_STATUS_RELEASE_GATE.csv:row_1339,sgp4_wrap2pi,sgp4_wrap2pi,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/sgp4_util.sci,sgp4_teme_sensitive,blocked_until_frame_time_policy,Vallado SGP4/TLE/TEME-sensitive routines,TEME/ECEF/PEF frame and TLE epoch/time-scale policy required,high; SGP4/TLE propagation and coordinate conversions require dedicated Vallado regression,"deep-space/resonance, epoch, and frame-transform edge cases unresolved",yes_for_tle_or_vallado_fixture_rows,10C_sgp4_teme_oracle_and_frame_time_gate,blocked_until_sgp4_oracle_and_frame_time_policy,blocked_until_vallado_sgp4_deep_space_teme_time_policy_and_fixtures,Vallado SGP4 verification suite; TLE parse/checksum fixtures; frame/time oracle; full Rust gates; Scilab equivalence where applicable; scilab_equivalence_job_alias=SEQ-180,M06 SGP4/TEME-sensitive row.
PORT_STATUS_RELEASE_GATE.csv:row_1340,days2mdhms,days2mdhms,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/time_utils.sci,sgp4_teme_sensitive,blocked_until_frame_time_policy,Vallado SGP4/TLE/TEME-sensitive routines,TEME/ECEF/PEF frame and TLE epoch/time-scale policy required,high; SGP4/TLE propagation and coordinate conversions require dedicated Vallado regression,"deep-space/resonance, epoch, and frame-transform edge cases unresolved",yes_for_tle_or_vallado_fixture_rows,10C_sgp4_teme_oracle_and_frame_time_gate,blocked_until_sgp4_oracle_and_frame_time_policy,blocked_until_vallado_sgp4_deep_space_teme_time_policy_and_fixtures,Vallado SGP4 verification suite; TLE parse/checksum fixtures; frame/time oracle; full Rust gates; Scilab equivalence where applicable; scilab_equivalence_job_alias=SEQ-182,M06 SGP4/TEME-sensitive row.
PORT_STATUS_RELEASE_GATE.csv:row_1341,gstime,gstime,M06_vallado_sgp4/01_Vallado_2006_Revisiting_Spacetrack_Report_3/sgp4_scilab_package_v3/sgp4_scilab_v3/macros/time_utils.sci,sgp4_teme_sensitive,blocked_until_frame_time_policy,Vallado SGP4/TLE/TEME-sensitive routines,TEME/ECEF/PEF frame and TLE epoch/time-scale policy required,high; SGP4/TLE propagation and coordinate conversions require dedicated Vallado regression,"deep-space/resonance, epoch, and frame-transform edge cases unresolved",yes_for_tle_or_vallado_fixture_rows,10C_sgp4_teme_oracle_and_frame_time_gate,blocked_until_sgp4_oracle_and_frame_time_policy,blocked_until_vallado_sgp4_deep_space_teme_time_policy_and_fixtures,Vallado SGP4 verification suite; TLE parse/checksum fixtures; frame/time oracle; full Rust gates; Scilab equivalence where applicable; scilab_equivalence_job_alias=SEQ-182,M06 SGP4/TEME-sensitive row.
